"","id","cq","xmast","dim","lact","rpro","dnbr","x8"
"4122",85516,2,0,41,2,"OK/OPEN","-",NA
"4123",85543,3,0,94,2,"BRED","-",NA
"4124",85589,2,0,82,2,"BRED","-",NA
"4125",85628,2,0,51,2,"OK/OPEN","-",NA
"4126",85631,3,0,386,1,"DRY","-",NA
"4127",85645,3,0,81,2,"BRED","-",NA
"4128",85649,3,0,61,2,"OK/OPEN","-",NA
"4129",85688,3,0,120,2,"BRED","-",NA
"4130",85706,2,1,446,1,"PREG","-",NA
"4131",85740,2,0,94,2,"NO BRED","HEALTH",NA
"4132",85775,3,0,93,2,"BRED","-",NA
"4133",85780,3,1,451,1,"NO BRED","TEATNECR",NA
"4134",85802,3,0,93,2,"BRED","-",NA
"4135",85811,3,0,92,2,"BRED","-",NA
"4136",85812,2,0,126,2,"BRED","-",NA
"4137",85820,3,1,426,1,"DRY","-",NA
"4138",85825,2,0,41,2,"OK/OPEN","-",NA
"4139",85827,3,0,94,2,"BRED","-",NA
"4140",85838,3,0,77,2,"BRED","-",NA
"4141",85845,2,0,82,2,"BRED","-",NA
"4142",85853,2,0,19,2,"OK/OPEN","-",NA
"4143",85914,2,0,81,2,"BRED","-",NA
"4144",85932,2,0,426,1,"DRY","-",NA
"4145",85942,2,0,19,2,"OK/OPEN","-",NA
"4146",85970,3,0,21,2,"OK/OPEN","-",NA
"4147",86013,3,0,114,2,"PREG","-",NA
"4148",86054,2,0,56,2,"OK/OPEN","-",NA
"4149",86092,2,0,109,2,"BRED","-",NA
"4150",86120,2,0,84,2,"BRED","-",NA
"4151",86121,2,0,97,2,"BRED","-",NA
"4152",86126,2,0,69,2,"OK/OPEN","-",NA
"4153",86127,3,0,47,2,"OK/OPEN","-",NA
"4154",86129,2,0,15,2,"OK/OPEN","-",NA
"4155",86130,2,0,129,2,"BRED","-",NA
"4156",86132,2,0,27,2,"OK/OPEN","-",NA
"4157",86139,2,0,54,2,"OK/OPEN","-",NA
"4158",86150,3,0,92,2,"BRED","-",NA
"4159",86156,3,0,109,2,"BRED","-",NA
"4160",86157,3,0,102,2,"BRED","-",NA
"4161",86159,3,0,108,2,"BRED","-",NA
"4162",86169,3,0,464,1,"NO BRED","XBRD",NA
"4163",86174,3,0,16,2,"OK/OPEN","-",NA
"4164",86179,2,0,83,2,"BRED","-",NA
"4165",86195,3,0,446,1,"NO BRED","XBRD",NA
"4166",86226,2,0,70,2,"OK/OPEN","-",NA
"4167",86240,2,0,134,2,"PREG","-",NA
"4168",86250,3,0,395,1,"DRY","-",NA
"4169",86259,3,0,67,2,"OK/OPEN","-",NA
"4170",86262,3,0,87,2,"BRED","-",NA
"4171",86341,2,0,31,2,"OK/OPEN","-",NA
"4172",86349,3,0,33,2,"OK/OPEN","-",NA
"4173",86361,2,1,419,1,"DRY","-",NA
"4174",86374,2,1,62,2,"OK/OPEN","-",NA
"4175",86378,3,0,84,2,"BRED","-",NA
"4176",86393,3,0,23,2,"OK/OPEN","-",NA
"4177",86398,2,0,416,1,"DRY","-",NA
"4178",86413,3,0,70,2,"OK/OPEN","-",NA
"4179",86425,3,1,97,2,"BRED","-",NA
"4180",86450,2,0,122,2,"BRED","-",NA
"4181",86452,2,0,97,2,"NO BRED","REPRO/AD",NA
"4182",86469,2,0,61,2,"OK/OPEN","-",NA
"4183",86484,2,0,333,1,"DRY","-",NA
"4184",86502,3,0,438,1,"NO BRED","XBRD",NA
"4185",86537,3,0,135,2,"PREG","-",NA
"4186",86553,3,0,84,2,"BRED","-",NA
"4187",86574,2,0,82,2,"BRED","-",NA
"4188",86581,3,0,446,1,"NO BRED","XBRD",NA
"4189",86584,3,0,16,2,"OK/OPEN","-",NA
"4190",86589,3,0,415,1,"DRY","-",NA
"4191",86618,3,0,412,1,"DRY","-",NA
"4192",86626,2,0,104,2,"BRED","-",NA
"4193",86629,2,0,113,2,"PREG","-",NA
"4194",86641,2,0,62,2,"OK/OPEN","-",NA
"4195",86660,2,0,123,2,"BRED","-",NA
"4196",86663,3,0,111,2,"PREG","-",NA
"4197",86676,3,0,69,2,"OK/OPEN","-",NA
"4198",86703,2,1,352,1,"DRY","-",NA
"4199",86704,2,0,60,2,"OK/OPEN","-",NA
"4200",86778,3,0,467,1,"NO BRED","ESCAPING",NA
"4201",86789,2,0,407,1,"NO BRED",NA,NA
"4202",86811,3,0,59,2,"OK/OPEN","-",NA
"4203",86812,3,0,80,2,"BRED","-",NA
"4204",86824,0,0,137,1,"BRED","-",NA
"4205",86827,2,0,345,1,"DRY","-",NA
"4206",86834,3,0,59,2,"OK/OPEN","-",NA
"4207",86865,3,0,69,2,"OK/OPEN","-",NA
"4208",86910,3,0,90,2,"BRED","-",NA
"4209",86936,2,0,48,2,"OK/OPEN","-",NA
"4210",86957,3,0,100,2,"NO BRED","PROD",NA
"4211",86963,3,0,29,2,"NO BRED","ADHESION",NA
"4212",86973,3,0,42,2,"OK/OPEN","-",NA
"4213",86974,2,0,54,2,"OK/OPEN","-",NA
"4214",87033,3,0,78,2,"BRED","-",NA
"4215",87050,0,0,136,1,"BRED","-",NA
"4216",87055,2,0,24,2,"OK/OPEN","-",NA
"4217",87056,2,0,92,2,"NO BRED","HEALTH",NA
"4218",87059,3,0,329,1,"DRY","-",NA
"4219",87062,2,0,35,2,"OK/OPEN","-",NA
"4220",87075,2,0,11,2,"OK/OPEN","-",NA
"4221",87080,3,1,441,1,"NO BRED","XBRD",NA
"4222",87093,3,0,438,1,"NO BRED",NA,NA
"4223",87096,3,0,37,2,"OK/OPEN","-",NA
"4224",87098,0,0,139,1,"PREG","-",NA
"4225",87110,3,0,333,1,"DRY","-",NA
"4226",87115,2,0,86,2,"BRED","-",NA
"4227",87118,3,0,71,2,"OK/OPEN","-",NA
"4228",87120,2,0,91,2,"BRED","-",NA
"4229",87134,2,0,96,2,"BRED","-",NA
"4230",87137,3,0,75,2,"OK/OPEN","-",NA
"4231",87165,2,0,87,2,"BRED","-",NA
"4232",87177,0,0,140,1,"PREG","-",NA
"4233",87189,2,0,75,2,"OK/OPEN","-",NA
"4234",87196,3,0,290,1,"PREG","-",NA
"4235",87200,2,0,91,2,"BRED","-",NA
"4236",87263,3,0,130,2,"PREG","-",NA
"4237",87264,3,0,76,2,"BRED","-",NA
"4238",87269,2,0,366,1,"PREG","-",NA
"4239",87274,3,0,27,2,"OK/OPEN","-",NA
"4240",87283,2,0,7,2,"OK/OPEN","-",NA
"4241",87284,2,0,23,2,"OK/OPEN","-",NA
"4242",87320,0,0,145,1,"PREG","-",NA
"4243",87326,3,0,79,2,"BRED","-",NA
"4244",87331,3,0,38,2,"OK/OPEN","-",NA
"4245",87342,3,0,98,2,"BRED","-",NA
"4246",87373,3,0,44,2,"OK/OPEN","-",NA
"4247",87374,2,0,23,2,"OK/OPEN","-",NA
"4248",87409,2,0,378,1,"NO BRED","REPRO",NA
"4249",87415,3,0,22,2,"OK/OPEN","-",NA
"4250",87431,2,0,65,2,"OK/OPEN","-",NA
"4251",87475,3,0,30,2,"OK/OPEN","-",NA
"4252",87510,0,0,145,1,"PREG","-",NA
"4253",87519,3,0,93,2,"BRED","-",NA
"4254",87537,3,0,372,1,"PREG","-",NA
"4255",87561,3,0,329,1,"DRY","-",NA
"4256",87562,2,0,371,1,"DRY","-",NA
"4257",87567,2,0,46,2,"OK/OPEN","-",NA
"4258",87572,2,1,69,2,"OK/OPEN","-",NA
"4259",87586,2,0,77,2,"BRED","-",NA
"4260",87597,2,0,46,2,"OK/OPEN","-",NA
"4261",87654,2,1,329,1,"DRY","-",NA
"4262",87663,2,0,26,2,"OK/OPEN","-",NA
"4263",87706,3,0,86,2,"BRED","-",NA
"4264",87746,2,0,47,2,"OK/OPEN","-",NA
"4265",87748,3,0,62,2,"OK/OPEN","-",NA
"4266",87758,2,0,332,1,"DRY","-",NA
"4267",87766,3,0,13,2,"OK/OPEN","-",NA
"4268",87780,2,0,80,2,"BRED","-",NA
"4269",87786,2,0,370,1,"DRY","-",NA
"4270",87789,3,0,423,1,"NO BRED","XBRD",NA
"4271",87796,3,0,27,2,"OK/OPEN","-",NA
"4272",87801,2,0,89,2,"BRED","-",NA
"4273",87813,2,0,99,2,"BRED","-",NA
"4274",87828,2,0,335,1,"DRY","-",NA
"4275",87837,2,0,31,2,"OK/OPEN","-",NA
"4276",87845,2,0,83,2,"BRED","-",NA
"4277",87849,3,0,87,2,"BRED","-",NA
"4278",87862,3,0,79,2,"BRED","-",NA
"4279",87913,3,0,11,2,"OK/OPEN","-",NA
"4280",87918,2,0,335,1,"DRY","-",NA
"4281",87930,3,0,9,2,"OK/OPEN","-",NA
"4282",87939,2,0,32,2,"OK/OPEN","-",NA
"4283",88009,3,0,67,2,"OK/OPEN","-",NA
"4284",88031,2,0,293,1,"PREG","-",NA
"4285",88069,2,1,332,1,"DRY","-",NA
"4286",88078,2,0,352,1,"DRY","-",NA
"4287",88090,2,0,345,1,"DRY","-",NA
"4288",88096,3,0,40,2,"OK/OPEN","-",NA
"4289",88100,3,0,37,2,"OK/OPEN","-",NA
"4290",88101,2,0,444,1,"NO BRED",NA,NA
"4291",88103,3,0,51,2,"OK/OPEN","-",NA
"4292",88109,2,0,10,2,"OK/OPEN","-",NA
"4293",88123,3,0,374,1,"NO BRED",NA,NA
"4294",88142,3,0,292,1,"PREG","-",NA
"4295",88187,3,0,13,2,"OK/OPEN","-",NA
"4296",88201,2,0,89,2,"BRED","-",NA
"4297",88203,3,0,355,1,"DRY","-",NA
"4298",88229,3,0,290,1,"PREG","-",NA
"4299",88235,3,0,214,1,"PREG","-",NA
"4300",88270,3,0,4,2,"OK/OPEN","-",NA
"4301",88294,3,0,26,2,"OK/OPEN","-",NA
"4302",88300,2,0,333,1,"DRY","-",NA
"4303",88334,2,0,12,2,"OK/OPEN","-",NA
"4304",88368,3,0,25,2,"OK/OPEN","-",NA
"4305",88381,2,0,44,2,"OK/OPEN","-",NA
"4306",88388,3,0,36,2,"OK/OPEN","-",NA
"4307",88439,2,0,26,2,"OK/OPEN","-",NA
"4308",88475,3,0,33,2,"OK/OPEN","-",NA
"4309",88482,3,0,293,1,"PREG","-",NA
"4310",88570,3,0,379,1,"PREG","-",NA
"4311",88571,3,0,344,1,"DRY","-",NA
"4312",88608,3,1,372,1,"NO BRED","REPRO",NA
"4313",88610,3,0,287,1,"PREG","-",NA
"4314",88667,0,0,132,1,"BRED","-",NA
"4315",88716,3,0,13,2,"OK/OPEN","-",NA
"4316",88720,2,0,32,2,"OK/OPEN","-",NA
"4317",88721,2,0,331,1,"DRY","-",NA
"4318",88759,2,0,225,1,"PREG","-",NA
"4319",88774,3,0,330,1,"DRY","-",NA
"4320",88776,2,0,294,1,"NO BRED","HEALTH",NA
"4321",88812,2,0,296,1,"PREG","-",NA
"4322",88833,2,0,214,1,"PREG","-",NA
"4323",88865,2,0,298,1,"NO BRED",NA,NA
"4324",88873,3,0,210,1,"BRED","-",NA
"4325",88912,0,0,153,1,"PREG","-",NA
"4326",89011,3,1,311,1,"DRY","-",NA
"4327",89063,0,0,140,1,"PREG","-",NA
"4328",89114,3,0,298,1,"PREG","-",NA
"4329",89157,3,0,290,1,"PREG","-",NA
"4330",89168,0,0,145,1,"PREG","-",NA
"4331",89235,2,0,281,1,"PREG","-",NA
"4332",89247,2,0,220,1,"BRED","-",NA
"4333",89344,3,0,292,1,"PREG","-",NA
"4334",89358,2,0,212,1,"PREG","-",NA
"4335",89393,2,0,284,1,"PREG","-",NA
"4336",89401,2,0,361,1,"NO BRED","XBREED",NA
"4337",89402,3,0,284,1,"PREG","-",NA
"4338",89433,2,1,218,1,"NO BRED","UDDER",NA
"4339",89439,3,0,292,1,"PREG","-",NA
"4340",89494,3,0,229,2,"PREG","-",NA
"4341",89527,2,1,311,1,"NO BRED","PROD",NA
"4342",89536,3,0,220,1,"BRED","-",NA
"4343",89571,2,0,215,1,"PREG","-",NA
"4344",89584,2,0,214,1,"BRED","-",NA
"4345",89601,2,0,296,1,"BRED","-",NA
"4346",89652,3,0,295,1,"PREG","-",NA
"4347",89732,2,0,294,1,"PREG","-",NA
"4348",89776,3,0,286,1,"PREG","-",NA
"4349",89867,3,0,225,1,"PREG","-",NA
"4350",89881,3,0,287,1,"PREG","-",NA
"4351",89930,2,0,291,1,"PREG","-",NA
"4352",89956,2,0,291,1,"PREG","-",NA
"4353",89969,2,0,287,1,"NO BRED",NA,NA
"4354",89977,3,0,223,1,"PREG","-",NA
"4355",89983,2,0,207,1,"PREG","-",NA
"4356",90003,2,0,339,3,"DRY","-",NA
"4357",90009,2,0,20,4,"OK/OPEN","-",NA
"4358",90011,2,1,302,3,"PREG","-",NA
"4359",90013,2,1,309,3,"DRY","-",NA
"4360",90014,2,0,303,3,"NO BRED","UDDER",NA
"4361",90016,2,0,353,3,"DRY","-",NA
"4362",90017,3,0,97,4,"BRED","-",NA
"4363",90022,2,0,312,3,"DRY","-",NA
"4364",90023,2,0,58,4,"OK/OPEN","-",NA
"4365",90024,2,0,338,3,"NO BRED","REPRO",NA
"4366",90026,2,0,294,3,"NO BRED","UDDER",NA
"4367",90027,3,0,103,4,"BRED","-",NA
"4368",90028,3,0,310,3,"PREG","-",NA
"4369",90034,1,0,294,3,"PREG","-",NA
"4370",90037,2,1,312,4,"DRY","-",NA
"4371",90038,2,2,728,2,"NO BRED","XBRD",NA
"4372",90040,2,0,11,4,"OK/OPEN","-",NA
"4373",90041,0,0,185,4,"PREG","-",NA
"4374",90042,2,0,15,4,"OK/OPEN","-",NA
"4375",90046,3,0,310,3,"DRY","-",NA
"4376",90049,3,0,309,3,"DRY","-",NA
"4377",90052,3,0,366,3,"DRY","-",NA
"4378",90054,3,0,14,4,"OK/OPEN","-",NA
"4379",90055,3,0,92,4,"BRED","-",NA
"4380",90057,2,1,220,3,"PREG","-",NA
"4381",90059,2,1,309,3,"NO BRED","TEATSPRO",NA
"4382",90062,2,0,7,4,"OK/OPEN","-",NA
"4383",90066,2,0,192,4,"PREG","-",NA
"4384",90067,2,0,158,4,"PREG","-",NA
"4385",90068,2,0,109,4,"BRED","-",NA
"4386",90070,3,0,92,4,"BRED","-",NA
"4387",90071,3,0,331,3,"DRY","-",NA
"4388",90072,3,0,56,4,"OK/OPEN","-",NA
"4389",90074,3,0,39,4,"OK/OPEN","-",NA
"4390",90077,2,0,17,4,"OK/OPEN","-",NA
"4391",90079,3,0,110,4,"BRED","-",NA
"4392",90081,2,0,313,3,"DRY","-",NA
"4393",90084,3,0,62,4,"OK/OPEN","-",NA
"4394",90085,2,0,33,4,"OK/OPEN","-",NA
"4395",90086,2,0,35,4,"OK/OPEN","-",NA
"4396",90087,3,0,309,3,"PREG","-",NA
"4397",90088,3,0,25,4,"NO BRED","CHRONICS",NA
"4398",90089,2,0,96,4,"BRED","-",NA
"4399",90090,3,0,386,3,"DRY","-",NA
"4400",90095,2,1,288,3,"PREG","-",NA
"4401",90097,3,0,377,3,"NO BRED","TEATS",NA
"4402",90099,2,0,129,4,"BRED","-",NA
"4403",90101,2,0,411,3,"DRY","-",NA
"4404",90111,2,0,92,6,"BRED","-",NA
"4405",90129,2,1,458,5,"NO BRED","DIRTY",NA
"4406",90130,2,2,151,5,"BRED","-",NA
"4407",90131,2,0,246,3,"PREG","-",NA
"4408",90132,2,0,201,6,"OK/OPEN","-",NA
"4409",90133,2,0,422,3,"NO BRED",NA,NA
"4410",90137,2,0,135,7,"NO BRED","UDDER",NA
"4411",90138,2,0,606,5,"NO BRED","REDTAG",NA
"4412",90141,2,0,514,5,"NO BRED",NA,NA
"4413",90146,3,0,192,4,"PREG","-",NA
"4414",90171,2,0,9,6,"NO BRED","UDDER",NA
"4415",90172,2,1,67,6,"OK/OPEN","-",NA
"4416",90176,1,0,257,5,"NO BRED","AGGRO",NA
"4417",90180,2,0,263,5,"PREG","-",NA
"4418",90188,1,0,258,5,"NO BRED","AGGRO",NA
"4419",90189,3,0,336,3,"PREG","-",NA
"4420",90193,3,0,39,4,"OK/OPEN","-",NA
"4421",90194,2,0,307,3,"PREG","-",NA
"4422",90199,0,0,183,4,"PREG","-",NA
"4423",90200,3,0,393,3,"DRY","-",NA
"4424",90202,3,0,304,3,"DRY","-",NA
"4425",90203,2,0,313,3,"NO BRED",NA,NA
"4426",90204,3,0,16,4,"OK/OPEN","-",NA
"4427",90205,2,0,313,3,"DRY","-",NA
"4428",90209,3,0,310,3,"DRY","-",NA
"4429",90214,2,0,222,3,"PREG","-",NA
"4430",90215,2,0,279,3,"DRY","-",NA
"4431",90216,3,0,290,3,"NO BRED","UDDER",NA
"4432",90220,2,0,10,4,"OK/OPEN","-",NA
"4433",90222,3,0,313,3,"DRY","-",NA
"4434",90226,3,0,112,4,"BRED","-",NA
"4435",90239,2,0,54,4,"OK/OPEN","-",NA
"4436",90240,2,3,417,3,"NO BRED","HEALTH",NA
"4437",90241,2,1,334,3,"PREG","-",NA
"4438",90245,2,0,203,3,"PREG","-",NA
"4439",90247,3,0,123,3,"PREG","-",NA
"4440",90248,3,0,248,3,"PREG","-",NA
"4441",90249,2,0,33,4,"OK/OPEN","-",NA
"4442",90253,2,0,186,4,"PREG","-",NA
"4443",90264,2,0,315,3,"NO BRED","REPRO",NA
"4444",90265,2,0,212,3,"PREG","-",NA
"4445",90267,1,0,239,3,"NO BRED","UDDER",NA
"4446",90273,3,0,51,5,"NO BRED","UDDER",NA
"4447",90278,2,0,6,7,"OK/OPEN","-",NA
"4448",90279,2,0,365,3,"PREG","-",NA
"4449",90280,2,0,80,4,"BRED","-",NA
"4450",90281,2,0,35,4,"OK/OPEN","-",NA
"4451",90282,2,0,367,5,"NO BRED","UDDER",NA
"4452",90284,2,1,309,4,"DRY","-",NA
"4453",90289,2,0,357,3,"DRY","-",NA
"4454",90290,3,0,85,5,"BRED","-",NA
"4455",90294,3,0,277,3,"PREG","-",NA
"4456",90295,1,1,275,4,"PREG","-",NA
"4457",90297,2,0,8,6,"OK/OPEN","-",NA
"4458",90300,2,0,96,5,"NO BRED","HEALTH",NA
"4459",90303,3,0,359,4,"PREG","-",NA
"4460",90308,2,0,43,4,"OK/OPEN","-",NA
"4461",90309,1,0,257,6,"PREG","-",NA
"4462",90311,3,0,267,5,"NO BRED","UDDER",NA
"4463",90322,2,0,273,3,"PREG","-",NA
"4464",90325,2,0,621,5,"NO BRED","XBREED",NA
"4465",90326,2,0,23,4,"OK/OPEN","-",NA
"4466",90328,3,0,237,3,"PREG","-",NA
"4467",90330,3,0,375,3,"PREG","-",NA
"4468",90332,1,0,279,3,"PREG","-",NA
"4469",90341,1,0,311,5,"PREG","-",NA
"4470",90344,2,0,294,3,"PREG","-",NA
"4471",90345,2,0,277,3,"NO BRED","PROD",NA
"4472",90346,3,0,309,3,"DRY","-",NA
"4473",90349,2,0,300,5,"NO BRED","UDDER",NA
"4474",90355,2,0,134,3,"BRED","-",NA
"4475",90358,3,0,175,3,"PREG","-",NA
"4476",90362,1,0,256,5,"PREG","-",NA
"4477",90366,1,0,278,5,"PREG","-",NA
"4478",90370,1,0,307,3,"OK/OPEN","-",NA
"4479",90371,3,0,256,3,"PREG","-",NA
"4480",90377,0,0,178,3,"PREG","-",NA
"4481",90381,3,0,301,5,"DRY","-",NA
"4482",90386,2,0,137,4,"BRED","-",NA
"4483",90391,3,0,310,4,"DRY","-",NA
"4484",90392,2,0,252,5,"PREG","-",NA
"4485",90397,3,0,214,4,"PREG","-",NA
"4486",90399,1,1,610,3,"NO BRED","UDDER",NA
"4487",90400,3,0,164,3,"PREG","-",NA
"4488",90401,2,0,287,5,"PREG","-",NA
"4489",90406,3,0,268,3,"PREG","-",NA
"4490",90408,3,1,275,4,"NO BRED","UDDER",NA
"4491",90409,2,0,286,3,"PREG","-",NA
"4492",90410,1,1,273,4,"NO BRED","PROD",NA
"4493",90416,3,0,27,4,"NO BRED","AGGRO",NA
"4494",90417,3,0,518,3,"DRY","-",NA
"4495",90421,3,0,273,3,"PREG","-",NA
"4496",90423,2,0,195,4,"BRED","-",NA
"4497",90425,2,0,303,5,"DRY","-",NA
"4498",90429,2,0,218,3,"PREG","-",NA
"4499",90434,2,0,230,5,"BRED","-",NA
"4500",90438,2,0,257,5,"PREG","-",NA
"4501",90439,3,0,166,5,"PREG","-",NA
"4502",90440,3,0,252,4,"NO BRED","XBRDCY",NA
"4503",90443,3,0,210,5,"PREG","-",NA
"4504",90445,2,0,243,3,"PREG","-",NA
"4505",90453,2,0,167,3,"OK/OPEN","-",NA
"4506",90455,3,0,266,3,"PREG","-",NA
"4507",90458,3,0,249,3,"PREG","-",NA
"4508",90459,3,1,199,3,"PREG","-",NA
"4509",90460,1,0,242,5,"PREG","-",NA
"4510",90462,2,0,247,3,"PREG","-",NA
"4511",90464,2,0,245,5,"PREG","-",NA
"4512",90481,2,0,230,2,"PREG","-",NA
"4513",90482,3,0,238,2,"PREG","-",NA
"4514",90483,2,0,190,2,"PREG","-",NA
"4515",90484,2,0,271,2,"PREG","-",NA
"4516",90485,0,0,164,2,"PREG","-",NA
"4517",90486,2,0,236,2,"PREG","-",NA
"4518",90487,3,0,226,2,"BRED","-",NA
"4519",90488,3,0,282,2,"PREG","-",NA
"4520",90490,3,0,188,2,"BRED","-",NA
"4521",90491,2,0,264,2,"PREG","-",NA
"4522",90492,2,0,267,2,"PREG","-",NA
"4523",90493,2,0,258,2,"PREG","-",NA
"4524",90497,3,0,261,2,"PREG","-",NA
"4525",90499,2,0,270,2,"PREG","-",NA
"4526",90507,0,0,165,5,"BRED","-",NA
"4527",90653,2,0,199,3,"BRED","-",NA
"4528",90655,3,0,234,3,"PREG","-",NA
"4529",90658,3,0,107,3,"BRED","-",NA
"4530",90660,2,0,186,4,"BRED","-",NA
"4531",90663,2,1,121,3,"BRED","-",NA
"4532",90682,2,0,276,4,"PREG","-",NA
"4533",90683,2,0,276,3,"PREG","-",NA
"4534",90684,1,0,334,3,"PREG","-",NA
"4535",90686,1,1,283,3,"NO BRED","PROD",NA
"4536",90690,1,3,261,3,"PREG","-",NA
"4537",90691,1,0,307,4,"NO BRED","TUMOR",NA
"4538",90693,2,0,255,3,"PREG","-",NA
"4539",90702,2,0,99,3,"BRED","-",NA
"4540",90724,3,1,221,5,"PREG","-",NA
"4541",90726,3,0,249,5,"PREG","-",NA
"4542",90728,2,0,220,3,"PREG","-",NA
"4543",90731,3,1,205,3,"PREG","-",NA
"4544",90732,3,0,252,3,"PREG","-",NA
"4545",90735,2,0,308,4,"DRY","-",NA
"4546",90737,3,1,281,3,"NO BRED",NA,NA
"4547",90741,3,0,50,3,"OK/OPEN","-",NA
"4548",90743,2,0,284,3,"NO BRED","ADHESION",NA
"4549",90753,2,0,302,4,"PREG","-",NA
"4550",90755,3,0,288,3,"PREG","-",NA
"4551",90767,3,0,139,4,"PREG","-",NA
"4552",90777,2,0,229,4,"PREG","-",NA
"4553",90780,3,0,161,4,"BRED","-",NA
"4554",90791,2,0,190,4,"PREG","-",NA
"4555",90793,1,0,578,3,"NO BRED",NA,NA
"4556",90801,1,0,280,3,"PREG","-",NA
"4557",90802,2,0,216,3,"PREG","-",NA
"4558",90804,2,0,153,3,"PREG","-",NA
"4559",90809,0,2,184,3,"PREG","-",NA
"4560",90811,2,2,271,4,"PREG","-",NA
"4561",90815,2,0,211,5,"NO BRED","PROD",NA
"4562",90816,2,0,254,4,"PREG","-",NA
"4563",90828,3,0,339,4,"DRY","-",NA
"4564",90833,2,0,276,4,"PREG","-",NA
"4565",90966,3,0,58,3,"OK/OPEN","-",NA
"4566",90968,2,0,236,3,"PREG","-",NA
"4567",90973,3,0,211,3,"PREG","-",NA
"4568",90990,3,0,171,3,"PREG","-",NA
"4569",91002,0,0,170,1,"BRED","-",NA
"4570",91003,3,0,292,1,"PREG","-",NA
"4571",91015,3,0,290,1,"PREG","-",NA
"4572",91027,0,1,143,1,"PREG","-",NA
"4573",91031,0,0,139,1,"PREG","-",NA
"4574",91033,3,0,290,1,"NO BRED","XBRD",NA
"4575",91037,3,0,290,1,"PREG","-",NA
"4576",91038,0,0,126,1,"PREG","-",NA
"4577",91064,2,0,293,1,"PREG","-",NA
"4578",91072,3,0,210,1,"PREG","-",NA
"4579",91079,3,0,308,1,"DRY","-",NA
"4580",91099,2,0,289,1,"PREG","-",NA
"4581",91109,2,0,289,1,"PREG","-",NA
"4582",91137,3,0,296,1,"PREG","-",NA
"4583",91143,3,0,300,1,"PREG","-",NA
"4584",91144,2,0,285,1,"PREG","-",NA
"4585",91155,2,0,295,1,"PREG","-",NA
"4586",91166,3,0,291,1,"NO BRED","REPRO",NA
"4587",91173,3,0,296,1,"PREG","-",NA
"4588",91176,3,0,288,1,"PREG","-",NA
"4589",91182,2,0,290,1,"PREG","-",NA
"4590",91184,0,0,135,1,"BRED","-",NA
"4591",91185,2,0,294,1,"PREG","-",NA
"4592",91188,2,0,293,1,"PREG","-",NA
"4593",91194,3,0,293,1,"PREG","-",NA
"4594",91196,0,0,174,1,"BRED","-",NA
"4595",91198,3,0,290,1,"PREG","-",NA
"4596",91199,0,0,140,1,"PREG","-",NA
"4597",91201,2,0,287,1,"PREG","-",NA
"4598",91211,2,0,307,1,"PREG","-",NA
"4599",91215,3,0,290,1,"PREG","-",NA
"4600",91217,3,0,292,1,"PREG","-",NA
"4601",91224,2,0,293,1,"NO BRED","PROD",NA
"4602",91228,2,1,289,1,"PREG","-",NA
"4603",91229,3,0,285,1,"NO BRED",NA,NA
"4604",91250,3,0,292,1,"PREG","-",NA
"4605",91259,3,0,282,1,"NO BRED","XBRD",NA
"4606",91263,0,0,146,1,"PREG","-",NA
"4607",91267,3,0,297,1,"PREG","-",NA
"4608",91285,0,0,136,1,"BRED","-",NA
"4609",91286,2,0,292,1,"PREG","-",NA
"4610",91295,2,0,291,1,"PREG","-",NA
"4611",91298,0,0,0,0,"PREG","-",NA
"4612",91307,3,0,290,1,"NO BRED","PROD",NA
"4613",91316,3,0,288,1,"PREG","-",NA
"4614",91329,2,2,294,1,"PREG","-",NA
"4615",91330,3,0,289,1,"PREG","-",NA
"4616",91335,2,0,290,1,"BRED","-",NA
"4617",91336,2,0,290,1,"PREG","-",NA
"4618",91341,2,0,293,1,"PREG","-",NA
"4619",91344,3,0,292,1,"PREG","-",NA
"4620",91350,2,0,280,1,"PREG","-",NA
"4621",91366,2,0,295,1,"PREG","-",NA
"4622",91371,3,0,293,1,"PREG","-",NA
"4623",91377,2,0,288,1,"PREG","-",NA
"4624",91385,2,0,287,1,"PREG","-",NA
"4625",91388,3,0,285,1,"PREG","PROD",NA
"4626",91389,2,0,285,1,"NO BRED","URTINFEC",NA
"4627",91390,3,0,292,1,"PREG","-",NA
"4628",91409,3,0,297,1,"PREG","-",NA
"4629",91415,3,0,296,1,"NO BRED","PROD",NA
"4630",91416,3,0,292,1,"PREG","-",NA
"4631",91419,2,0,287,1,"PREG","-",NA
"4632",91439,2,1,286,1,"PREG","-",NA
"4633",91445,2,0,295,1,"PREG","-",NA
"4634",91447,3,0,290,1,"PREG","-",NA
"4635",91450,0,0,172,1,"PREG","-",NA
"4636",91454,2,0,289,1,"PREG","-",NA
"4637",91460,2,0,290,1,"PREG","-",NA
"4638",91462,0,0,132,1,"PREG","-",NA
"4639",91464,3,0,287,1,"PREG","-",NA
"4640",91466,0,0,159,1,"BRED","-",NA
"4641",91468,3,0,286,1,"PREG","-",NA
"4642",91474,3,0,302,1,"PREG","-",NA
"4643",91495,3,0,284,1,"PREG","-",NA
"4644",91527,3,0,233,1,"PREG","-",NA
"4645",91544,0,0,172,1,"PREG","-",NA
"4646",91557,2,0,223,1,"PREG",NA,NA
"4647",91571,3,0,204,1,"NO BRED","SHOULDER",NA
"4648",91582,0,0,167,1,"BRED","-",NA
